timestamp,motor_type,load_condition,cooling_method,operating_mode,speed_rpm,torque_nm,stator_temp_C,rotor_temp_C,voltage_V,current_A,ambient_temp_C,efficiency_%,power_output_W,target_efficiency_next_%
2025-04-24 16:45:01.044977,Axial Flux,High,Liquid-Cooled,Robotic Arm,3088.7638856292456,8.942482216362386,66.97893071686433,70.16566533704166,309.0829397585487,11.745990158266503,26.98968328950149,79.67218852908258,2892.486987961321,70.0
2025-04-24 16:45:02.044977,Interior Permanent Magnet,Low,Air-Cooled,Robotic Arm,3154.926810685867,9.91634638351344,80.99474073398247,84.43107613968844,301.1223048846146,19.045180461138962,29.005943102736452,70.0,3276.1938839405466,70.0
2025-04-24 16:45:03.044977,Axial Flux,Low,Oil-Cooled,Robotic Arm,2814.6139056843836,10.837490368782584,82.18369275866755,83.94558232235549,319.97632076920246,17.505081462058463,34.24923537510088,70.0,3194.3034569655747,76.65818272594584
2025-04-24 16:45:04.044977,Surface Permanent Magnet,High,Air-Cooled,Industrial Drive,2988.09492878764,10.114008087118616,82.02147377480848,84.06747652206175,307.1320576426173,13.441961156960028,32.31971995999728,76.65818272594584,3164.8002556211836,70.0
2025-04-24 16:45:05.044977,Interior Permanent Magnet,Medium,Air-Cooled,Traction,2351.7465319861853,10.808133988669553,86.17891095911077,87.274296584117,317.5951488748611,15.54484279330722,29.52648747047922,70.0,2661.765858613578,70.0
2025-04-24 16:45:06.044977,Axial Flux,Medium,Liquid-Cooled,Industrial Drive,2795.122471733142,8.61898961038095,74.64473160175476,77.8174884470222,307.08241367741465,15.83493017964259,30.924876190916464,70.0,2522.8173958023785,70.0
2025-04-24 16:45:07.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Robotic Arm,2949.4863697213677,10.254041236054118,83.40108052725225,86.06649735094403,309.40173856470096,17.382171709546952,28.19884292138668,70.0,3167.160490771942,70.0
2025-04-24 16:45:08.044977,Interior Permanent Magnet,High,Air-Cooled,Robotic Arm,2750.4433636070303,7.87942825464253,85.96253756238987,89.90375499885361,314.9356020433429,13.362789946679843,30.418961068696053,70.0,2269.478276009939,70.0
2025-04-24 16:45:09.044977,Axial Flux,High,Liquid-Cooled,Industrial Drive,3326.482260786327,9.83316090797695,71.10706207996742,72.22873900278768,312.90897057590007,17.184213567964854,30.22001023433441,70.0,3425.3659455361044,70.0
2025-04-24 16:45:10.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Industrial Drive,2713.9717244078734,8.644138537802815,81.59825912959488,83.22025123057666,290.0446821954826,13.90418939158613,32.90630968704406,70.0,2456.7199650129196,73.65174156112964
2025-04-24 16:45:11.044977,Axial Flux,Low,Liquid-Cooled,Robotic Arm,2911.9911026606032,8.89670508611535,77.47910084496164,79.7105467674872,298.78756259905606,12.328275191662772,32.90153436731685,73.65174156112964,2712.9878962042435,71.52825663454027
2025-04-24 16:45:12.044977,Axial Flux,High,Oil-Cooled,Traction,3026.1481154572184,11.854139762815656,79.59238663449177,82.23887617221754,319.29409984790817,16.448273118628993,31.481932146616934,71.52825663454027,3756.5471322808708,73.83646322709986
2025-04-24 16:45:13.044977,Surface Permanent Magnet,Low,Oil-Cooled,Robotic Arm,3288.2546578132233,11.636965180891403,81.73838241769168,83.52271478014404,308.67863411098455,17.581516848244856,28.912957327361692,73.83646322709986,4007.133364872645,70.0
2025-04-24 16:45:14.044977,Axial Flux,Medium,Liquid-Cooled,Industrial Drive,2712.827569764112,10.913707181360765,77.56385717943223,78.69089608897853,304.7626869722858,20.17581794706137,32.22546688317038,70.0,3100.43838986443,75.78481706272785
2025-04-24 16:45:15.044977,Axial Flux,Medium,Oil-Cooled,Robotic Arm,3232.632750430992,8.361530852991132,76.62145960419194,79.50286713311552,296.4142598474252,12.600549469819573,29.72409460139086,75.78481706272785,2830.549688876818,70.0
2025-04-24 16:45:16.044977,Axial Flux,High,Oil-Cooled,Robotic Arm,3002.0466122039174,9.525387325457798,80.17076208744012,82.8918974499857,299.20263678724154,16.397839370161577,26.7542568938606,70.0,2994.5301723794314,84.45095208843195
2025-04-24 16:45:17.044977,Interior Permanent Magnet,Medium,Air-Cooled,Traction,2803.69826979041,11.819646549968775,74.56377030568599,75.64749620512227,289.78201360038054,14.180397512412934,28.790136624267184,84.45095208843195,3470.278913732041,70.0
2025-04-24 16:45:18.044977,Interior Permanent Magnet,High,Liquid-Cooled,Robotic Arm,3092.4206948526544,10.212575370459858,74.57087435557408,77.92631715667957,308.9871928129847,16.56671742104806,30.253580951352973,70.0,3307.2152635055677,99.0
2025-04-24 16:45:19.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3039.811939114694,13.478994309972542,83.39686641478252,86.56706512397912,304.0156241941895,12.059020897537499,32.73064735099423,99.0,4290.746178401298,85.24778942359326
2025-04-24 16:45:20.044977,Axial Flux,High,Oil-Cooled,Robotic Arm,2879.956624568241,10.589976759091558,74.25602982420672,76.39032632145451,300.3341210901468,12.474460448602873,29.44941548352854,85.24778942359326,3193.8136435762103,78.05993296962436
2025-04-24 16:45:21.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Industrial Drive,3013.960416998004,10.288073674735047,83.33156250454606,85.41116036692209,309.31876574832046,13.448250353667031,26.372403866281182,78.05993296962436,3247.134126072649,70.0
2025-04-24 16:45:22.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Industrial Drive,2922.937280627648,9.536325303696248,82.31295646426976,84.86701423538567,313.63970630852737,15.157928091336169,30.17022504989046,70.0,2918.9669103640063,71.12351325787871
2025-04-24 16:45:23.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Traction,3022.7034690502496,10.200311357173424,71.37096635604702,72.50926328579077,330.93197932209944,13.717837466923289,30.340368120169657,71.12351325787871,3228.7735801916224,70.0
2025-04-24 16:45:24.044977,Axial Flux,Low,Oil-Cooled,Robotic Arm,3132.4261349042094,9.771295245429185,76.61217673832172,78.6422082174858,294.88116580436787,16.31810868782684,30.55751288670826,70.0,3205.247666627062,70.06678593448542
2025-04-24 16:45:25.044977,Interior Permanent Magnet,Low,Oil-Cooled,Industrial Drive,3317.2033632290704,11.062163015032885,85.97054701523686,85.81816347062768,321.5938104330052,17.05378923651583,32.75961454786329,70.06678593448542,3842.737947182654,70.0
2025-04-24 16:45:26.044977,Axial Flux,Low,Oil-Cooled,Traction,2752.4369002346302,11.435053475191875,75.0941723443016,77.97062798980453,319.73101561015073,16.199155082490712,33.0567697202697,70.0,3295.9771287259846,70.0
2025-04-24 16:45:27.044977,Surface Permanent Magnet,Low,Air-Cooled,Robotic Arm,3426.606674931253,8.821015809238077,77.67797868845307,78.11648546601121,302.209072606233,18.237575279321735,28.217367382855,70.0,3165.275199166226,70.0
2025-04-24 16:45:28.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Traction,2609.5824400955,8.003150569663333,82.31030446625948,85.81372429468848,312.0323595458603,15.831653258910686,28.15156962585317,70.0,2187.0596441329603,70.0
2025-04-24 16:45:29.044977,Interior Permanent Magnet,High,Air-Cooled,Traction,2969.642980992883,7.245691940345055,83.91695254641297,85.58683245244652,305.4236675066239,12.566206579319665,26.879403867133583,70.0,2253.26735015476,70.0
2025-04-24 16:45:30.044977,Interior Permanent Magnet,High,Oil-Cooled,Traction,3117.663441296915,10.761986990368815,78.74230556977753,80.53063858784635,311.8568858041874,17.72675302707668,32.09644701084143,70.0,3513.583759298525,70.0
2025-04-24 16:45:31.044977,Interior Permanent Magnet,Low,Air-Cooled,Traction,3056.1983735470067,8.34495009073919,77.01244902654179,78.38471512045729,325.0913101340455,13.789687528788004,34.34646032501315,70.0,2670.754088142717,70.0
2025-04-24 16:45:32.044977,Surface Permanent Magnet,High,Liquid-Cooled,Traction,2875.460096035881,6.770664110571276,87.11184930849254,88.82381043457046,316.0560623263131,16.82083699937114,29.05475421627323,70.0,2038.7652953563195,70.0
2025-04-24 16:45:33.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Traction,2958.375549928545,10.582867906796446,88.6944983189879,92.11302966413594,315.08608373233443,18.147468433110213,29.27570830582502,70.0,3278.576320593546,85.81312801785059
2025-04-24 16:45:34.044977,Axial Flux,High,Oil-Cooled,Traction,2901.3998130682335,13.739499276149186,84.89429025390898,84.4064815973739,305.6969068004536,15.913376021460799,34.40034767069693,85.81312801785059,4174.525345871414,85.08053559397085
2025-04-24 16:45:35.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Robotic Arm,2882.1270486111575,9.99089363269016,80.42659071282512,83.70355609891331,295.1594333507567,12.0076823736707,31.516673559645024,85.08053559397085,3015.4079434767314,92.19829187612352
2025-04-24 16:45:36.044977,Surface Permanent Magnet,High,Air-Cooled,Robotic Arm,3169.920419404205,11.257736161677464,75.95867139179536,78.29669487289708,307.91531789459594,13.163575666980417,31.308707114403166,92.19829187612352,3737.042557595536,70.0
2025-04-24 16:45:37.044977,Interior Permanent Magnet,High,Oil-Cooled,Traction,3071.4030971930097,10.122744037821347,75.84777796721717,76.64075631935995,322.06608154863915,17.64548893377027,26.42725048207882,70.0,3255.844774684413,70.0
2025-04-24 16:45:38.044977,Surface Permanent Magnet,High,Air-Cooled,Robotic Arm,2861.4180809478694,9.851665520213286,82.61257052632878,83.53725813327955,294.7283214341035,14.661754628714368,32.036184207838254,70.0,2952.0220253450725,83.47115322865274
2025-04-24 16:45:39.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Traction,3179.91997508665,11.378614724481652,82.09199110444342,85.76838413165163,299.449106318233,15.159147069884332,27.212590978470725,83.47115322865274,3789.0837222590835,70.0
2025-04-24 16:45:40.044977,Axial Flux,Low,Liquid-Cooled,Robotic Arm,3061.4599041753218,9.564588183717023,87.00799296473215,88.06248608478943,311.2626773623407,16.517648832327218,26.597939442195127,70.0,3066.3623191700754,70.00926085626638
2025-04-24 16:45:41.044977,Interior Permanent Magnet,High,Liquid-Cooled,Industrial Drive,3162.572423767792,10.401088471107855,83.25225046268069,84.09889995208474,300.1534521515274,16.392645724160648,28.959685269699865,70.00926085626638,3444.6721055658995,73.01583347440176
2025-04-24 16:45:42.044977,Interior Permanent Magnet,High,Liquid-Cooled,Traction,3125.9257683847222,10.48254670929402,72.48459849120091,75.62191303356565,302.0747655288479,15.557599624770921,28.24262182965393,73.01583347440176,3431.4216323102983,70.0
2025-04-24 16:45:43.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Industrial Drive,2834.2009978155857,8.997864319535427,85.2597380886146,87.59829096490051,305.76401418271826,14.582663257559068,29.335200916844883,70.0,2670.537646859007,81.55932664540519
2025-04-24 16:45:44.044977,Axial Flux,Low,Air-Cooled,Traction,2887.963791960606,11.488063524304785,75.00969686342793,76.07177128689153,296.3438259580985,14.374663108535286,25.677055096425242,81.55932664540519,3474.2989916414613,70.0
2025-04-24 16:45:45.044977,Axial Flux,High,Liquid-Cooled,Traction,3149.4587210246523,9.737560364956886,78.08014364023825,80.29676861564286,300.25878153783634,16.715797650582687,32.87644891940302,70.0,3211.5501009195664,70.0
2025-04-24 16:45:46.044977,Surface Permanent Magnet,Medium,Air-Cooled,Industrial Drive,3122.074053086693,8.866382260760734,81.25100103125847,82.22524834761819,317.0342791678731,16.107139062135587,33.38305888354929,70.0,2898.8001108963404,78.80983924467525
2025-04-24 16:45:47.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Industrial Drive,2995.8196812071706,10.804764765355605,89.97833744891982,93.07915884734243,296.92630217769033,14.485399998764422,24.157972577577556,78.80983924467525,3389.687046056361,70.0
2025-04-24 16:45:48.044977,Surface Permanent Magnet,Low,Air-Cooled,Industrial Drive,3023.4654766617564,8.652298027313444,95.5495927800268,98.61096374489993,294.0212786550516,17.164224625986282,32.93537341699965,70.0,2739.4608749565296,76.46872596107522
2025-04-24 16:45:49.044977,Axial Flux,High,Air-Cooled,Traction,3255.532979157685,10.042271736053692,83.03361529568092,85.56562149450286,303.69975020466103,14.741931769740432,27.568414110535123,76.46872596107522,3423.59738538031,71.42345668051645
2025-04-24 16:45:50.044977,Axial Flux,High,Air-Cooled,Industrial Drive,2881.685722232834,9.986321505033695,79.08401690639806,81.44567796764508,317.31955502509845,13.296675651331213,32.570926610948355,71.42345668051645,3013.5664801046887,91.17885283777825
2025-04-24 16:45:51.044977,Axial Flux,High,Oil-Cooled,Industrial Drive,3109.4194762340076,11.628843348747367,82.67252824240275,86.43371636727012,308.03078192003113,13.48205860219331,29.794660522000754,91.17885283777825,3786.556598265309,83.36104074109478
2025-04-24 16:45:52.044977,Surface Permanent Magnet,High,Air-Cooled,Robotic Arm,2959.5614695132213,10.71204734931993,84.43827712936918,86.4379634567574,305.3541892188438,13.042518327380467,30.086326692242995,83.36104074109478,3319.9264794793244,70.0
2025-04-24 16:45:53.044977,Axial Flux,Medium,Air-Cooled,Robotic Arm,2956.463759354556,9.962459561882284,78.39666187221404,79.21478774679323,310.44358797515605,14.455179966792626,29.444707051736344,70.0,3084.379083316086,74.07686306895094
2025-04-24 16:45:54.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Industrial Drive,3219.755370397438,11.22664944880043,88.97605677956162,91.42553069239392,292.5429256714035,17.467448556672387,33.63638761270046,74.07686306895094,3785.311779841429,94.98600983596542
2025-04-24 16:45:55.044977,Surface Permanent Magnet,High,Air-Cooled,Industrial Drive,3165.083269797606,12.08531132352597,81.15035379595702,85.23640084549413,314.9470565377503,13.389809637938983,26.281235962424915,94.98600983596542,4005.6370998482116,74.3727481210277
2025-04-24 16:45:56.044977,Interior Permanent Magnet,Low,Air-Cooled,Industrial Drive,3162.7019272001276,10.836715459527793,82.48871544545698,83.47395595227113,313.83435031403644,15.376951522036206,31.823521016205024,74.3727481210277,3589.0916740779157,81.69218533912871
2025-04-24 16:45:57.044977,Interior Permanent Magnet,High,Oil-Cooled,Industrial Drive,3261.095761430866,10.01552892976507,83.3296212602723,84.96815849357831,305.90691525904276,13.686621308745174,33.30399049466865,81.69218533912871,3420.314642954196,70.0
2025-04-24 16:45:58.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,3004.200768326552,8.03224565147476,82.10793305307227,84.52437909117373,320.05924511796417,14.479381917457125,32.14902024162123,70.0,2526.937805466636,77.11396127327532
2025-04-24 16:45:59.044977,Surface Permanent Magnet,Low,Oil-Cooled,Traction,3136.3905942589927,8.402329505386941,84.19470250234806,86.14079765334233,298.72503901046963,11.979917576029496,36.974096742970254,77.11396127327532,2759.6783694558076,70.0
2025-04-24 16:46:00.044977,Interior Permanent Magnet,Low,Oil-Cooled,Industrial Drive,2937.946648681309,9.542162943467998,76.91373406726538,77.93143048688806,321.27908993253567,14.558923541686925,28.413159711825905,70.0,2935.7519048534846,70.0
2025-04-24 16:46:01.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3064.8332704976883,9.085731696761075,77.20849123026984,80.33034908650032,311.5449366559525,14.612589240390076,32.87191446778059,70.0,2916.052773278768,70.0
2025-04-24 16:46:02.044977,Interior Permanent Magnet,Low,Air-Cooled,Robotic Arm,2973.9713891264632,9.719543045521831,74.49922883514152,78.81926955715878,306.63447410121825,16.08057588807139,29.68172809397574,70.0,3026.9918494954763,70.0
2025-04-24 16:46:03.044977,Axial Flux,Low,Oil-Cooled,Industrial Drive,3019.3991929985436,10.08497488734566,82.19750615310113,84.39363761212503,309.8012636463169,15.446561826510742,33.70021822905801,70.0,3188.775713852637,90.55548010919233
2025-04-24 16:46:04.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3119.0314050873826,10.794539131535096,83.89468251756057,84.99061422782457,308.9273523418906,12.60321575009591,29.976933012835893,90.55548010919233,3525.7577616531207,70.0
2025-04-24 16:46:05.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,2836.3558633533057,9.894251832911364,82.28886433075942,82.73990380570595,322.2028289641772,17.168396488087087,28.836372654412592,70.0,2938.8153303715417,83.24148286534941
2025-04-24 16:46:06.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3418.477455137092,10.729752465739303,88.37246216673769,90.63043814795887,299.23320872528984,15.42060608044399,33.91821661161489,83.24148286534941,3841.059556048777,70.0
2025-04-24 16:46:07.044977,Axial Flux,High,Liquid-Cooled,Industrial Drive,2798.7965237000594,10.09671162221518,79.97201990585476,83.07589724917102,302.374807608534,15.396787034354974,28.52531418294321,70.0,2959.2380062764187,70.0
2025-04-24 16:46:08.044977,Axial Flux,Low,Liquid-Cooled,Robotic Arm,2757.1622774424536,7.036800150469193,83.34370827796256,85.81887602445795,320.3630289207248,14.981635293229722,25.76182272329833,70.0,2031.7307934709308,70.0
2025-04-24 16:46:09.044977,Interior Permanent Magnet,Low,Oil-Cooled,Traction,3231.6221747000136,8.590996909271869,74.54149561930343,76.53909177838457,304.0446506481614,13.96448510555556,28.449459350478513,70.0,2907.319493762346,70.0
2025-04-24 16:46:10.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3158.332538792587,9.783868666417577,78.064501487628,79.47522983583869,319.0053307733159,15.435604679497452,31.857098839765598,70.0,3235.914864273483,70.0
2025-04-24 16:46:11.044977,Surface Permanent Magnet,Low,Air-Cooled,Industrial Drive,3124.823963410431,8.185457885738339,83.47768878782888,84.3855251551108,326.9943598300871,15.951176871857164,34.176116254761276,70.0,2678.533934284127,99.0
2025-04-24 16:46:12.044977,Axial Flux,Low,Oil-Cooled,Traction,3125.669101852856,10.899893094994306,84.24551055371572,87.0802618800406,305.98204973058364,11.50620861730889,30.333388125889535,99.0,3567.7454098772423,87.50705380558463
2025-04-24 16:46:13.044977,Axial Flux,Medium,Liquid-Cooled,Robotic Arm,2997.550645430617,12.296126248515545,78.53016526167909,81.44393688306468,316.81362326575305,13.922478325307809,33.95459120170207,87.50705380558463,3859.788084124237,80.78238442352452
2025-04-24 16:46:14.044977,Axial Flux,Low,Oil-Cooled,Traction,2820.549125702834,11.828142777545974,79.64200374070967,80.09627395401894,298.4630771866014,14.490106059192822,25.92547523556722,80.78238442352452,3493.645576000384,70.0
2025-04-24 16:46:15.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3015.1609116387453,9.679835693604687,72.41063126659596,76.00047024477664,317.5473329806781,15.512341211388556,28.67020960554629,70.0,3056.378231954585,70.0
2025-04-24 16:46:16.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Traction,2864.5676576975775,12.236089205274927,78.21485399596695,80.78892521686095,311.99423985986766,17.38662201185425,29.134274648537698,70.0,3670.5431735469947,80.76250260450168
2025-04-24 16:46:17.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3195.02394668355,10.223001185803167,84.45191581759893,87.85151046274473,314.7303828216022,13.456518370806435,29.65632171758244,80.76250260450168,3420.433463671534,70.0
2025-04-24 16:46:18.044977,Surface Permanent Magnet,Low,Air-Cooled,Industrial Drive,2970.5885236995723,9.494371043322941,82.87602508053283,83.53389733204772,303.54427927964605,14.004076306364317,30.25228316475059,70.0,2953.5023243309797,70.0
2025-04-24 16:46:19.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,2834.9005606414976,9.07989600468859,82.50332860690605,83.13750445149061,293.38916584432826,13.9749317787069,32.07273287217658,70.0,2695.5495667928744,70.0
2025-04-24 16:46:20.044977,Interior Permanent Magnet,Low,Oil-Cooled,Robotic Arm,2935.7228316694013,9.546295470267808,80.2488684359048,82.0998991261375,315.03252064749506,13.396944819790917,28.66557948548853,70.0,2934.8002042832895,73.4405574831082
2025-04-24 16:46:21.044977,Axial Flux,High,Oil-Cooled,Traction,3082.586290855125,9.417734772188156,80.03531579314088,82.53810022003607,289.3659684752055,14.305627009775476,30.417086060859376,73.4405574831082,3040.1171269197785,70.0
2025-04-24 16:46:22.044977,Interior Permanent Magnet,High,Air-Cooled,Traction,2887.255089439205,10.255624333563231,76.69839430263276,80.49475512555972,306.82649507757463,16.54160443997594,29.864631329027844,70.0,3100.8151529586244,73.84497420892194
2025-04-24 16:46:23.044977,Interior Permanent Magnet,Low,Oil-Cooled,Robotic Arm,2835.555920886714,10.240860971574797,83.49414210101267,86.2002210148278,319.4118186641997,12.89232900927131,27.22233028832655,73.84497420892194,3040.9081656315952,70.0
2025-04-24 16:46:24.044977,Surface Permanent Magnet,Medium,Air-Cooled,Robotic Arm,3048.7374422983826,10.004569030230122,82.10486472194695,83.86218344513492,311.9189773587304,15.855628790305806,29.658999932755695,70.0,3194.089106289971,89.04428265590812
2025-04-24 16:46:25.044977,Interior Permanent Magnet,Low,Oil-Cooled,Industrial Drive,3048.9933142217446,10.655407254619524,82.460094239964,83.4337250322981,329.4834264478981,11.596195539963329,29.569021410308647,89.04428265590812,3402.1632052908994,80.49845987005352
2025-04-24 16:46:26.044977,Axial Flux,Medium,Oil-Cooled,Robotic Arm,2898.611364925774,11.785969412179512,77.3698257866621,80.59982635938125,320.25109152581774,13.877324007115588,29.50475830499086,80.49845987005352,3577.5352225038496,79.88053890015794
2025-04-24 16:46:27.044977,Surface Permanent Magnet,Medium,Air-Cooled,Robotic Arm,2905.7923388763356,11.424331203161985,69.23328540064378,70.26857997489307,303.46101611674425,14.341021399564028,30.095278369744353,79.88053890015794,3476.3538643561874,70.0
2025-04-24 16:46:28.044977,Axial Flux,Medium,Oil-Cooled,Traction,3046.409987471527,7.772653047325145,85.48576355876848,89.11423211354081,310.2731337985144,18.34971934582813,30.227020621840158,70.0,2479.626395565395,70.0
2025-04-24 16:46:29.044977,Surface Permanent Magnet,Low,Oil-Cooled,Robotic Arm,2710.383131700535,6.169118297647068,77.60581271995798,79.32142807035147,309.52629297455564,14.450395390494624,28.70311446267801,70.0,1750.984904665438,99.0
2025-04-24 16:46:30.044977,Axial Flux,Low,Air-Cooled,Robotic Arm,2718.507245124689,11.40147986685891,75.6861211797844,79.27670325240224,294.17823236653874,10.597513053098163,33.818144201913796,99.0,3245.7893987939,71.8985718684074
2025-04-24 16:46:31.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Traction,2856.3111557495126,7.949681952376869,83.46739455956997,86.14632584962925,300.59601083515645,11.0022221862775,26.49155811239095,71.8985718684074,2377.8468960405703,70.0
2025-04-24 16:46:32.044977,Interior Permanent Magnet,High,Air-Cooled,Industrial Drive,2957.3105696576304,9.662851897160975,78.03993680040435,79.9029413109619,304.3923909302014,15.068059172693362,27.83708967459031,70.0,2992.477382246175,70.0
2025-04-24 16:46:33.044977,Interior Permanent Magnet,High,Oil-Cooled,Traction,3062.181513119601,8.244830460910961,85.29968192023311,86.78028554840698,289.63779497144066,16.227541711579818,38.339890872670665,70.0,2643.87718929024,70.0
2025-04-24 16:46:34.044977,Axial Flux,High,Liquid-Cooled,Traction,3295.0712433899103,7.297029343629971,83.08502974788348,84.7441218705374,310.47493468251645,15.750911715254505,26.88602593503231,70.0,2517.9060402043183,76.14923746096994
2025-04-24 16:46:35.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3171.5319246404038,10.812194092307182,83.4178466160024,85.84616330837763,307.5092815534696,15.335140211601981,25.938735975870724,76.14923746096994,3590.968029119586,70.0
2025-04-24 16:46:36.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,2968.0122940073147,11.138732740453971,73.17022144399733,75.24737794021505,293.27106098688427,17.324519195011334,32.20343023500365,70.0,3462.024183381321,70.0
2025-04-24 16:46:37.044977,Surface Permanent Magnet,Medium,Air-Cooled,Industrial Drive,2996.196758419462,9.13523439890992,86.059719926932,87.4659085188633,314.04212865277333,13.920817558525737,23.76864043867838,70.0,2866.2801964845876,70.0
2025-04-24 16:46:38.044977,Interior Permanent Magnet,High,Liquid-Cooled,Robotic Arm,2799.4941270724385,6.113436561782635,81.30625265616928,83.14062124585165,317.1587274469096,16.78982111205365,29.294178270082682,70.0,1792.2293645066113,78.60251309643046
2025-04-24 16:46:39.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,2996.297372801522,9.180633327621276,78.15361430376899,80.23219133348815,312.2703447886489,11.735970229947165,36.43747477522947,78.60251309643046,2880.621339370191,80.62445008204425
2025-04-24 16:46:40.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Industrial Drive,2942.2682722159725,10.58770600810382,80.71694233671126,80.58820824229645,306.7593182479103,13.190104334123868,25.365192233539798,80.62445008204425,3262.2163511448243,70.0
2025-04-24 16:46:41.044977,Axial Flux,Medium,Oil-Cooled,Industrial Drive,3064.543712067618,7.781632646838807,71.11882383550841,73.57699195029711,315.9144215175186,11.385917210136368,24.05410654278386,70.0,2497.2680640861113,70.0
2025-04-24 16:46:42.044977,Surface Permanent Magnet,High,Air-Cooled,Industrial Drive,2834.5538112895356,10.275039879668734,82.04326405740335,83.06354283268654,316.80220360476693,14.450309398660416,25.502456394126906,70.0,3049.9789373229673,70.0
2025-04-24 16:46:43.044977,Interior Permanent Magnet,Medium,Air-Cooled,Robotic Arm,3103.8693028482344,9.977035226240506,74.85314245908964,75.69981005588389,313.0740356971969,14.907477565467316,32.695078705040956,70.0,3242.899945022228,81.90095877682194
2025-04-24 16:46:44.044977,Axial Flux,Low,Oil-Cooled,Traction,3306.5477826005153,10.868937249401633,73.23664857078232,73.54930422367161,301.7538774956524,15.22820298445304,33.37433015995744,81.90095877682194,3763.4877123569545,70.0
2025-04-24 16:46:45.044977,Surface Permanent Magnet,High,Liquid-Cooled,Traction,2978.2479703086283,10.17937055262123,72.38820406891054,72.59431157104265,312.7660076551118,15.12376670577427,28.462233609064473,70.0,3174.756320099431,70.0
2025-04-24 16:46:46.044977,Surface Permanent Magnet,High,Oil-Cooled,Robotic Arm,3080.3423444197883,8.540396588677666,85.56344187494963,86.20799437183734,321.95480650825476,13.144893338376544,32.049637212003205,70.0,2754.8987524536997,87.20139453099954
2025-04-24 16:46:47.044977,Surface Permanent Magnet,Low,Oil-Cooled,Robotic Arm,3138.0287983422227,11.794857252496737,76.85368303153605,78.14466207390556,304.0337094138827,14.619518311173568,34.17076598253597,87.20139453099954,3875.950589577298,75.12009640930461
2025-04-24 16:46:48.044977,Surface Permanent Magnet,High,Liquid-Cooled,Industrial Drive,2919.755905622833,9.762205640459545,87.6686385495825,91.62189768710907,330.9793933913243,12.005106662788503,35.36203924328947,75.12009640930461,2984.85415290962,70.0
2025-04-24 16:46:49.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3044.8184963620834,9.959043190735102,77.32099268473851,78.79511300884332,304.74369066014617,17.7264579502645,29.260994156460455,70.0,3175.4672861684708,70.0
2025-04-24 16:46:50.044977,Surface Permanent Magnet,Medium,Air-Cooled,Traction,3002.518480156359,8.600098061390206,71.46321021203526,73.6409603183033,310.32407013340134,14.392747854203998,23.09558484699004,70.0,2704.0686326208433,70.0
2025-04-24 16:46:51.044977,Surface Permanent Magnet,High,Liquid-Cooled,Robotic Arm,3019.5352197097664,9.335076623212734,74.4173778002567,76.81785918676303,303.27514403993666,14.022227761912617,27.53736323277094,70.0,2951.797798933246,70.0
2025-04-24 16:46:52.044977,Interior Permanent Magnet,Low,Oil-Cooled,Robotic Arm,2845.3980432289068,8.672795928959648,86.1790581000347,88.31012328625054,312.2327083592026,18.177880656888167,28.719587415194226,70.0,2584.227680499657,83.70550174229928
2025-04-24 16:46:53.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3004.9020348517884,9.740580910114865,79.22050911031667,81.14306564959068,292.57778307364725,12.515506932901541,29.22318361026483,83.70550174229928,3065.093971617182,99.0
2025-04-24 16:46:54.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3099.5996582490898,12.567562720213516,77.25856351754699,78.06326975394775,304.5395820118328,12.748825771936062,29.436421796973843,99.0,4079.296601981307,71.43987885588132
